CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9111910,1,1,3,F,35,4,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
91120787,1,1,4,F,38,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2019
91120986,1,1,3,M,21,5,9,-,P,-,"SAN DIEGO","SAN DIEGO",2019
91121433,1,1,4,M,17,1,1,-,V,1,"SAN DIEGO","SAN DIEGO",2019
91121461,1,1,3,M,26,5,9,-,P,0,"SAN DIEGO","SAN DIEGO",2019
9112148,1,1,4,M,59,2,0,-,-,-,"SAN DIEGO","NATIONAL CITY",2020
9112298,2,1,3,M,33,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91123013,1,1,3,F,28,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
9112412,1,1,4,F,28,4,1,P,V,1,"SAN DIEGO","LA MESA",2020
9112904,2,1,3,M,32,2,-,-,P,-,"SAN DIEGO",ESCONDIDO,2020
9112905,2,1,4,M,18,4,1,-,P,1,"SAN DIEGO",ESCONDIDO,2020
9112906,1,1,4,F,5,3,-,-,-,0,"SAN DIEGO",ESCONDIDO,2020
9112940,1,1,4,M,15,3,1,P,V,1,"SAN DIEGO","LA MESA",2020
9112986,1,1,1,M,59,4,1,L,G,0,"SAN DIEGO","CHULA VISTA",2020
9112986,2,1,3,M,65,4,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
9112989,2,1,3,M,34,2,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
9113268,1,1,3,M,27,3,-,-,-,-,"SAN DIEGO","IMPERIAL BEACH",2020
9113348,2,1,3,M,12,4,-,-,-,-,"SAN DIEGO","NATIONAL CITY",2020
9113349,2,1,3,M,82,3,-,-,-,-,"SAN DIEGO","EL CAJON",2020
9113350,1,1,4,M,40,2,1,-,P,2,"SAN DIEGO","EL CAJON",2020
91133596,2,1,3,M,61,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
9113361,2,1,3,M,79,3,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
9113365,2,1,4,M,21,3,1,M,W,1,"SAN DIEGO","CHULA VISTA",2020
9113375,2,1,3,F,59,3,-,-,-,-,"SAN DIEGO",OCEANSIDE,2020
9113518,1,1,2,F,26,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2020
9113518,2,1,3,M,23,3,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
9113546,2,1,4,M,26,4,1,P,V,0,"SAN DIEGO","CHULA VISTA",2020
9113562,1,1,2,M,55,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2020
9113562,2,1,3,F,31,4,-,-,-,-,"SAN DIEGO","CHULA VISTA",2020
9113570,2,1,4,F,20,4,1,P,A,0,"SAN DIEGO","CHULA VISTA",2020
91137291,1,1,3,M,41,7,9,-,-,-,"SAN DIEGO",ENCINITAS,2019
91137461,1,1,3,M,32,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91137461,2,1,3,F,30,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91137461,3,1,3,M,7,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91137475,2,1,3,M,59,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
9113797,1,1,2,F,12,0,3,M,G,0,"SAN DIEGO",OCEANSIDE,2020
9113797,2,1,3,F,38,4,-,-,-,-,"SAN DIEGO",OCEANSIDE,2020
9114102,1,1,4,M,61,2,1,A,-,3,"SAN DIEGO",CARLSBAD,2020
91142392,2,1,3,M,25,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
9114257,2,1,4,M,63,3,1,-,W,1,"SAN DIEGO",CARLSBAD,2020
91143372,1,1,4,F,55,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2019
91145434,2,1,3,F,38,6,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2019
91146636,1,1,3,M,51,5,0,-,-,0,"SAN DIEGO",UNINCORPORATED,2019
91146685,1,1,3,M,49,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91147236,1,1,1,M,78,7,1,L,G,0,"SAN DIEGO","LA MESA",2019
91147236,2,1,1,F,70,7,1,M,G,0,"SAN DIEGO","LA MESA",2019
91147236,3,1,1,M,32,7,1,M,G,0,"SAN DIEGO","LA MESA",2019
91147236,4,1,1,F,36,7,1,M,G,0,"SAN DIEGO","LA MESA",2019
9114938,2,1,3,F,65,3,-,-,-,0,"SAN DIEGO",POWAY,2020
9115003,1,1,3,M,62,4,-,-,-,0,"SAN DIEGO","EL CAJON",2020
9115003,2,1,2,F,2,0,4,M,Q,0,"SAN DIEGO","EL CAJON",2020
9115083,1,1,4,M,36,3,1,P,A,1,"SAN DIEGO","NATIONAL CITY",2020
9115343,2,1,3,M,36,4,-,-,P,0,"SAN DIEGO",CARLSBAD,2020
91153849,2,1,3,M,53,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91153866,3,1,3,M,1,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91154285,1,1,3,F,59,7,0,-,P,0,"SAN DIEGO",UNINCORPORATED,2019
91154527,2,1,3,M,68,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91155274,2,1,3,M,58,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91156471,1,1,3,M,35,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
9115731,1,1,2,F,26,0,3,M,G,0,"SAN DIEGO",CORONADO,2020
9115731,2,1,4,F,70,3,-,P,V,-,"SAN DIEGO",CORONADO,2020
9115732,1,1,4,F,13,3,-,P,W,-,"SAN DIEGO",CORONADO,2020
91161163,2,1,4,M,14,6,1,-,W,1,"SAN DIEGO","SAN DIEGO",2019
91161166,1,1,4,F,42,7,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2019
91162468,1,1,3,M,21,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91162468,2,1,1,M,22,6,1,L,G,0,"SAN DIEGO",UNINCORPORATED,2019
91162535,2,1,3,F,59,5,9,-,-,0,"SAN DIEGO","SAN DIEGO",2019
91162535,3,1,3,M,60,7,9,-,-,0,"SAN DIEGO","SAN DIEGO",2019
91162723,1,1,4,M,72,7,1,-,V,0,"SAN DIEGO",UNINCORPORATED,2019
91164231,1,1,3,M,38,7,0,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91164427,1,1,3,M,44,7,9,-,P,0,"SAN DIEGO","SAN DIEGO",2019
91164470,2,1,3,F,28,6,0,-,P,0,"SAN DIEGO","SAN DIEGO",2019
9116616,1,1,4,M,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
91166333,1,1,3,M,77,6,0,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91166875,2,1,3,F,69,6,9,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
91167586,1,1,3,M,52,1,0,-,-,-,"SAN DIEGO","SAN DIEGO",2019
91169382,1,1,4,M,63,1,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2019
91171353,2,1,4,M,37,7,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2019
9117179,2,1,3,M,63,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9117187,2,1,4,F,47,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9117188,1,1,3,M,73,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9117196,2,1,4,F,57,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9117197,2,1,4,M,57,3,1,P,B,0,"SAN DIEGO","SAN DIEGO",2020
9117290,1,1,4,M,19,3,0,P,V,1,"SAN DIEGO","LA MESA",2020
9117291,1,1,4,M,61,2,1,P,W,1,"SAN DIEGO","LA MESA",2020
9117353,1,1,4,M,28,3,1,P,V,1,"SAN DIEGO",OCEANSIDE,2020
9117359,2,1,4,F,17,3,1,P,A,1,"SAN DIEGO",OCEANSIDE,2020
91174894,1,1,3,M,43,1,0,-,P,0,"SAN DIEGO","SAN DIEGO",2019
91175073,2,1,4,M,71,5,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2019
91175409,1,1,3,F,39,5,9,-,-,-,"SAN DIEGO","EL CAJON",2020
91175607,2,1,3,M,70,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91175739,1,1,3,M,34,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2019
91177634,2,1,3,F,46,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91178125,1,1,3,F,33,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91178650,1,1,3,F,28,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2019
9117878,2,1,3,M,73,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91180855,2,1,4,M,63,6,1,-,V,1,"SAN DIEGO","EL CAJON",2020
91181905,2,1,4,M,56,1,1,-,W,0,"SAN DIEGO",UNINCORPORATED,2020
91182636,1,1,3,M,72,6,9,-,P,-,"SAN DIEGO","SAN DIEGO",2020
91182810,2,1,3,M,12,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91183313,1,1,3,M,19,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91184345,2,1,3,F,20,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91184345,3,1,3,F,18,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9118462,2,1,3,M,43,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9118463,1,1,3,M,24,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9118582,2,1,4,M,52,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2020
9118584,1,1,4,M,59,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9118588,2,1,4,M,23,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2020
9118596,2,1,4,M,55,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9118597,1,1,3,M,54,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9118597,2,1,2,F,47,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
91186557,1,1,3,M,20,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91187157,1,1,4,F,56,5,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91190129,2,1,3,M,41,6,9,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91190597,2,1,4,M,36,7,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
9119097,1,1,4,M,49,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
91191046,1,1,4,M,31,7,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
9119121,2,1,4,M,59,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2020
91191600,2,1,3,F,42,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9119207,1,1,4,M,45,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2020
9119207,2,1,2,M,16,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9119210,1,1,4,F,23,4,1,P,W,2,"SAN DIEGO","SAN DIEGO",2020
9119210,2,1,2,F,21,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9119210,2,2,2,M,21,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9119210,2,3,2,M,31,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9119213,1,1,4,M,28,3,-,-,-,1,"SAN DIEGO","SAN DIEGO",2020
9119213,2,1,2,F,2,0,4,M,Q,0,"SAN DIEGO","SAN DIEGO",2020
9119213,2,2,2,F,4,0,6,M,Q,0,"SAN DIEGO","SAN DIEGO",2020
9119216,1,1,4,M,26,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2020
91192183,1,1,3,M,30,5,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91193742,1,1,3,M,25,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91194825,1,1,3,F,36,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9119634,2,1,3,F,68,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9119796,1,1,4,M,12,3,1,P,V,1,"SAN DIEGO",VISTA,2020
9119981,1,1,4,M,25,4,-,-,-,0,"SAN DIEGO","SAN DIEGO",2020
9119986,2,1,3,M,22,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9119988,1,1,4,M,66,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9119988,3,1,4,M,63,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9119991,1,1,3,M,29,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91200172,2,1,3,M,20,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9120181,1,1,4,M,41,3,-,P,W,-,"SAN DIEGO",CORONADO,2020
9120181,2,1,3,M,44,2,-,-,-,-,"SAN DIEGO",CORONADO,2020
9120189,2,1,4,M,46,4,-,P,W,-,"SAN DIEGO",CORONADO,2020
91202639,2,1,4,M,44,5,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91205008,1,1,3,M,21,5,0,-,-,0,"SAN DIEGO","SAN DIEGO",2020
91205303,2,1,4,F,57,5,1,-,W,0,"SAN DIEGO",UNINCORPORATED,2020
9120561,1,1,3,M,67,4,-,-,-,-,"SAN DIEGO","NATIONAL CITY",2020
91206229,2,1,3,F,27,5,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2020
91207679,2,1,3,M,18,6,0,-,-,0,"SAN DIEGO",UNINCORPORATED,2020
91207817,1,1,3,M,28,1,9,-,P,-,"SAN DIEGO","SAN DIEGO",2019
91208297,1,1,3,M,51,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91209119,1,1,3,M,72,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2019
91210273,2,1,3,F,34,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91210395,1,1,4,M,10,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91211690,1,1,3,F,39,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2019
91213460,1,1,3,M,27,1,0,-,P,0,"SAN DIEGO","SAN DIEGO",2019
91214045,1,1,3,M,23,1,9,-,-,-,"SAN DIEGO",ENCINITAS,2020
91214045,2,1,1,F,39,6,1,M,G,0,"SAN DIEGO",ENCINITAS,2020
91214935,2,1,3,M,33,5,9,-,-,-,"SAN DIEGO",ESCONDIDO,2020
91215767,1,1,3,M,18,5,9,-,-,-,"SAN DIEGO","EL CAJON",2020
91217865,1,1,3,F,22,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91218409,2,1,3,M,27,7,9,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
91218542,1,1,4,M,44,6,1,-,V,1,"SAN DIEGO","SAN DIEGO",2020
91220472,1,1,3,M,49,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91221191,1,1,3,M,19,1,9,-,-,-,"SAN DIEGO","LEMON GROVE",2020
91223522,1,1,3,M,62,6,0,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91223541,2,1,4,M,13,1,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
9122395,2,1,3,F,34,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91224124,2,1,3,F,48,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91224892,1,1,3,M,5,6,9,-,-,0,"SAN DIEGO","SAN DIEGO",2020
91225654,2,1,4,M,47,7,1,-,W,0,"SAN DIEGO",UNINCORPORATED,2020
9122615,2,1,3,M,14,4,-,-,-,-,"SAN DIEGO","EL CAJON",2020
9122633,1,1,2,M,45,0,3,M,C,0,"SAN DIEGO",OCEANSIDE,2020
9122633,2,1,3,M,51,4,0,P,-,0,"SAN DIEGO",OCEANSIDE,2020
9122706,1,1,4,F,18,4,1,P,V,0,"SAN DIEGO","EL CAJON",2020
91227350,2,1,4,M,44,6,1,-,P,1,"SAN DIEGO",UNINCORPORATED,2020
9122777,2,1,4,M,35,3,-,P,-,-,"SAN DIEGO","NATIONAL CITY",2020
91228626,1,1,3,F,65,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91230100,1,1,3,M,29,1,9,-,-,-,"SAN DIEGO","SAN DIEGO",2019
91230173,1,1,3,M,49,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91230197,2,1,2,M,4,7,2,P,Y,0,"SAN DIEGO",UNINCORPORATED,2020
91231078,1,1,1,M,26,6,1,L,G,0,"SAN DIEGO","SAN DIEGO",2020
91231078,2,1,3,M,48,5,0,-,-,0,"SAN DIEGO","SAN DIEGO",2020
9123125,1,1,3,M,71,4,-,-,-,-,"SAN DIEGO","EL CAJON",2020
91233559,1,1,4,F,42,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91234147,2,1,4,M,50,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91234355,1,1,4,M,9,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91234480,1,1,4,M,25,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91235325,2,1,3,M,69,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91235451,1,1,3,F,53,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2019
91236285,1,1,3,M,43,5,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2020
9123747,2,1,4,M,31,4,1,A,-,0,"SAN DIEGO",CARLSBAD,2020
91238494,1,1,4,M,53,5,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91239631,1,1,3,M,46,1,0,-,P,0,"SAN DIEGO","NATIONAL CITY",2019
91240098,1,1,4,M,77,5,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91240461,1,1,3,M,28,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91242687,2,1,4,M,62,5,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91243241,1,1,3,M,32,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91245324,1,1,4,M,57,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
9124563,1,1,2,M,28,0,3,M,G,0,"SAN DIEGO",ESCONDIDO,2020
9124563,2,1,3,M,67,4,-,-,P,-,"SAN DIEGO",ESCONDIDO,2020
9124711,2,1,4,M,67,3,1,W,-,1,"SAN DIEGO",ESCONDIDO,2020
9124711,3,1,4,M,69,3,1,W,-,1,"SAN DIEGO",ESCONDIDO,2020
9124713,1,1,3,M,11,3,-,P,-,-,"SAN DIEGO",ESCONDIDO,2020
9124729,1,1,3,F,64,4,-,-,-,-,"SAN DIEGO","EL CAJON",2020
9124729,2,1,2,M,4,0,6,M,G,0,"SAN DIEGO","EL CAJON",2020
9124729,2,2,2,M,2,0,4,M,G,0,"SAN DIEGO","EL CAJON",2020
9124729,2,3,2,M,7,0,5,M,G,0,"SAN DIEGO","EL CAJON",2020
9124730,1,1,3,M,25,3,-,-,-,-,"SAN DIEGO","EL CAJON",2020
9124731,2,1,3,M,26,2,-,-,-,-,"SAN DIEGO","EL CAJON",2020
91247378,1,1,3,M,55,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
9124756,1,1,3,M,31,2,-,-,-,-,"SAN DIEGO","NATIONAL CITY",2020
91251191,2,1,3,M,54,6,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2020
91251414,1,1,3,M,48,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9125257,2,1,4,M,36,4,1,P,V,1,"SAN DIEGO","EL CAJON",2020
91253203,1,1,3,F,29,5,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
9125379,1,1,3,M,46,3,-,-,-,-,"SAN DIEGO","EL CAJON",2020
91254974,1,1,3,M,29,5,9,-,-,0,"SAN DIEGO","SAN DIEGO",2020
9125567,1,1,4,M,6,4,1,M,V,1,"SAN DIEGO","SAN MARCOS",2020
91257332,2,1,3,F,14,7,0,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
9125877,1,1,3,M,25,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9125877,2,1,2,F,47,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9125892,1,1,3,F,23,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2019
91259292,1,1,3,F,20,6,0,-,P,0,"SAN DIEGO","SAN DIEGO",2020
9125998,1,1,5,M,48,3,1,P,A,1,"SAN DIEGO",SANTEE,2019
9125999,2,1,4,M,13,2,1,P,V,1,"SAN DIEGO",SANTEE,2019
9126018,2,1,3,M,60,4,-,-,-,-,"SAN DIEGO","LEMON GROVE",2020
91260354,1,1,4,M,998,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
9126051,2,1,3,M,77,4,-,-,-,0,"SAN DIEGO","NATIONAL CITY",2020
9126066,1,1,3,F,48,3,-,-,-,-,"SAN DIEGO",OCEANSIDE,2020
91261590,2,1,3,M,18,6,0,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91262719,2,1,4,M,51,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91263707,1,1,4,M,22,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
91264375,2,1,3,F,22,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91264762,1,1,4,F,36,6,1,-,P,1,"SAN DIEGO",UNINCORPORATED,2020
91265572,2,1,3,F,44,7,9,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91267058,2,1,3,M,20,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91267194,1,1,3,F,17,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91269958,2,1,4,M,48,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
9127049,2,1,3,M,31,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91270894,1,1,3,M,36,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91270957,1,1,3,M,57,1,9,-,P,0,"SAN DIEGO","SAN DIEGO",2020
9127318,2,1,4,M,58,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2020
9127319,2,1,3,F,56,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9127322,1,1,4,F,39,3,1,P,W,3,"SAN DIEGO","LA MESA",2020
9127322,2,1,3,F,64,3,-,-,-,-,"SAN DIEGO","LA MESA",2020
9127324,2,1,3,M,53,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9127327,1,1,4,M,40,2,1,P,V,3,"SAN DIEGO","SAN DIEGO",2020
9127329,1,1,4,M,31,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2020
9127331,2,1,4,M,68,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91273997,1,1,3,M,24,6,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2020
9127426,1,1,4,M,67,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2020
91276583,1,1,4,M,21,7,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91280550,1,1,3,M,34,1,9,-,-,0,"SAN DIEGO",ENCINITAS,2020
9128075,1,1,3,M,40,3,-,-,-,-,"SAN DIEGO","LA MESA",2020
91280965,1,1,4,M,15,6,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91281576,2,1,4,M,12,6,1,-,W,0,"SAN DIEGO","SAN DIEGO",2020
91281725,2,1,4,M,10,7,1,-,V,1,"SAN DIEGO",UNINCORPORATED,2020
91283355,1,1,3,M,29,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9128369,1,1,3,M,40,2,-,-,-,-,"SAN DIEGO","LEMON GROVE",2020
91284117,2,1,3,F,60,7,0,-,P,0,"SAN DIEGO","SAN DIEGO",2020
91284931,2,1,3,M,74,6,9,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
91286304,1,1,3,M,34,7,0,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
9128757,1,1,1,M,50,4,1,M,G,0,"SAN DIEGO",CORONADO,2020
9128757,2,1,4,F,30,3,-,P,W,-,"SAN DIEGO",CORONADO,2020
9128757,3,1,4,M,31,3,-,P,W,-,"SAN DIEGO",CORONADO,2020
9128757,4,1,4,F,25,3,-,P,W,-,"SAN DIEGO",CORONADO,2020
9128757,5,1,4,F,30,4,-,P,W,-,"SAN DIEGO",CORONADO,2020
9128767,1,1,4,M,59,3,1,P,W,1,"SAN DIEGO","DEL MAR",2020
91288960,2,1,3,F,32,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9128912,1,1,4,M,26,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
91289484,1,1,3,M,39,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9128963,2,1,3,F,55,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9128968,1,1,4,M,56,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9128968,2,1,3,M,22,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9128971,2,1,4,F,52,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2020
9128972,2,1,4,M,55,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9129138,1,1,3,F,41,3,-,-,-,-,"SAN DIEGO",VISTA,2020
91291979,2,1,3,F,14,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91292027,2,1,4,M,58,6,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2020
9129366,1,1,3,M,57,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9129367,1,1,4,F,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
9129369,1,1,4,F,34,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9129515,1,1,3,M,9,4,-,-,-,0,"SAN DIEGO",CARLSBAD,2020
9129515,2,1,4,M,54,3,1,-,W,1,"SAN DIEGO",CARLSBAD,2020
9129516,1,1,4,-,42,2,1,P,A,0,"SAN DIEGO",CARLSBAD,2020
91295187,1,1,3,F,18,5,0,-,P,0,"SAN DIEGO",UNINCORPORATED,2020
91295670,1,1,3,F,32,5,9,-,-,-,"SAN DIEGO",ENCINITAS,2020
91299384,2,1,3,M,45,5,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91299631,2,1,3,M,33,7,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9130185,2,1,3,M,52,2,-,-,P,-,"SAN DIEGO",ESCONDIDO,2020
9130207,2,1,3,M,61,3,-,-,-,0,"SAN DIEGO",ESCONDIDO,2020
9130364,2,1,3,M,52,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
91305210,1,1,3,M,23,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2019
91305530,2,1,4,M,31,5,1,-,V,1,"SAN DIEGO",VISTA,2020
91305680,1,1,3,M,46,6,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
91306041,1,1,3,M,50,1,9,-,-,-,"SAN DIEGO",UNINCORPORATED,2020
9130754,1,1,3,M,80,3,-,-,-,-,"SAN DIEGO","EL CAJON",2020
9130758,1,1,2,F,50,0,3,M,G,0,"SAN DIEGO","EL CAJON",2020
9130758,2,1,3,F,55,4,-,-,-,-,"SAN DIEGO","EL CAJON",2020
91308821,1,1,3,M,28,6,0,-,P,0,"SAN DIEGO","SAN DIEGO",2020
